timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1540887886330,831,[/service/] GetMap EPSG:3857 Zoom 7 Image/Format PNG,200,OK,Test 1-3,bin,true,,14066,338,5,5,823,0,1
1540887886721,776,[/service/] GetMap EPSG:3857 Zoom 7 Image/Format PNG,200,OK,Test 1-2,bin,true,,7854,338,5,5,767,0,2
1540887886524,975,[/service/] GetMap EPSG:3857 Zoom 8 Image/Format PNG,200,OK,Test 1-4,bin,true,,10155,340,5,5,966,0,1
1540887886640,1107,[/service/] GetMap EPSG:3857 Zoom 8 Image/Format PNG,200,OK,Test 1-5,bin,true,,5418,338,5,5,1098,0,1
1540887886705,1044,[/service/] GetMap EPSG:3857 Zoom 7 Image/Format PNG,200,OK,Test 1-1,bin,true,,9767,340,5,5,1034,0,2
1540887887172,721,[/service/] GetMap EPSG:3857 Zoom 8 Image/Format PNG,200,OK,Test 1-3,bin,true,,1864,340,5,5,715,0,1
1540887887760,948,[/service/] GetMap EPSG:3857 Zoom 9 Image/Format PNG,200,OK,Test 1-5,bin,true,,6201,338,5,5,941,0,1
1540887887760,990,[/service/] GetMap EPSG:3857 Zoom 8 Image/Format PNG,200,OK,Test 1-1,bin,true,,6066,336,5,5,975,0,1
1540887887510,1357,[/service/] GetMap EPSG:3857 Zoom 8 Image/Format PNG,200,OK,Test 1-2,bin,true,,3981,338,5,5,1351,0,2
1540887887510,1378,[/service/] GetMap EPSG:3857 Zoom 9 Image/Format PNG,200,OK,Test 1-4,bin,true,,4478,338,5,5,1371,0,2
1540887887904,1204,[/service/] GetMap EPSG:3857 Zoom 9 Image/Format PNG,200,OK,Test 1-3,bin,true,,4399,340,5,5,1204,0,2
1540887888760,797,[/service/] GetMap EPSG:3857 Zoom 9 Image/Format PNG,200,OK,Test 1-1,bin,true,,4913,340,5,5,776,0,2
1540887888719,1192,[/service/] GetMap EPSG:3857 Zoom 10 Image/Format PNG,200,OK,Test 1-5,bin,true,,4350,338,5,5,1185,0,1
1540887888899,1163,[/service/] GetMap EPSG:3857 Zoom 10 Image/Format PNG,200,OK,Test 1-4,bin,true,,6106,338,5,5,1157,0,1
1540887888881,1388,[/service/] GetMap EPSG:3857 Zoom 9 Image/Format PNG,200,OK,Test 1-2,bin,true,,5068,340,5,5,1381,0,2
1540887889119,1382,[/service/] GetMap EPSG:3857 Zoom 10 Image/Format PNG,200,OK,Test 1-3,bin,true,,6442,338,5,5,1382,0,1
1540887889573,1519,[/service/] GetMap EPSG:3857 Zoom 10 Image/Format PNG,200,OK,Test 1-1,bin,true,,3333,336,5,5,1518,0,2
1540887890285,867,[/service/] GetMap EPSG:3857 Zoom 10 Image/Format PNG,200,OK,Test 1-2,bin,true,,2739,340,5,5,862,0,2
1540887890075,1285,[/service/] GetMap EPSG:3857 Zoom 11 Image/Format PNG,200,OK,Test 1-4,bin,true,,2582,338,5,5,1285,0,2
1540887889922,1459,[/service/] GetMap EPSG:3857 Zoom 11 Image/Format PNG,200,OK,Test 1-5,bin,true,,1305,339,5,5,1459,0,2
1540887890513,1345,[/service/] GetMap EPSG:3857 Zoom 11 Image/Format PNG,200,OK,Test 1-3,bin,true,,3152,340,5,5,1339,0,1
1540887891102,892,[/service/] GetMap EPSG:3857 Zoom 11 Image/Format PNG,200,OK,Test 1-1,bin,true,,1305,340,5,5,892,0,2
1540887891393,768,[/service/] GetMap EPSG:3857 Zoom 12 Image/Format PNG,200,OK,Test 1-5,bin,true,,1305,338,5,5,768,0,1
1540887891373,809,[/service/] GetMap EPSG:3857 Zoom 12 Image/Format PNG,200,OK,Test 1-4,bin,true,,1371,339,5,5,809,0,2
1540887891162,1169,[/service/] GetMap EPSG:3857 Zoom 11 Image/Format PNG,200,OK,Test 1-2,bin,true,,1305,338,5,5,1169,0,2
1540887892171,843,[/service/] GetMap EPSG:3857 Zoom 13 Image/Format PNG,200,OK,Test 1-5,bin,true,,1360,340,5,5,843,0,2
1540887892192,908,[/service/] GetMap EPSG:3857 Zoom 13 Image/Format PNG,200,OK,Test 1-4,bin,true,,1305,339,5,5,908,0,2
1540887892004,1332,[/service/] GetMap EPSG:3857 Zoom 12 Image/Format PNG,200,OK,Test 1-1,bin,true,,2383,341,5,5,1332,0,1
1540887891872,1644,[/service/] GetMap EPSG:3857 Zoom 12 Image/Format PNG,200,OK,Test 1-3,bin,true,,2123,339,5,5,1624,0,1
1540887892342,1176,[/service/] GetMap EPSG:3857 Zoom 12 Image/Format PNG,200,OK,Test 1-2,bin,true,,3267,337,5,5,1156,0,2
1540887893024,956,[/service/] GetMap EPSG:3857 Zoom 14 Image/Format PNG,200,OK,Test 1-5,bin,true,,1305,340,5,5,955,0,1
1540887893110,923,[/service/] GetMap EPSG:3857 Zoom 14 Image/Format PNG,200,OK,Test 1-4,bin,true,,1305,337,5,5,923,0,1
1540887893991,100,[/service/] GetMap EPSG:3857 Zoom 0 Image/Format JPG,200,OK,Test 1-5,bin,true,,43503,340,5,5,87,0,1
1540887894043,96,[/service/] GetMap EPSG:3857 Zoom 0 Image/Format JPG,200,OK,Test 1-4,bin,true,,43178,339,5,5,87,0,2
1540887893528,804,[/service/] GetMap EPSG:3857 Zoom 13 Image/Format PNG,200,OK,Test 1-3,bin,true,,1305,339,5,5,804,0,1
1540887894102,246,[/service/] GetMap EPSG:3857 Zoom 1 Image/Format JPG,200,OK,Test 1-5,bin,true,,158398,342,5,5,221,0,2
1540887894149,231,[/service/] GetMap EPSG:3857 Zoom 1 Image/Format JPG,200,OK,Test 1-4,bin,true,,163201,340,5,5,209,0,1
1540887893347,1089,[/service/] GetMap EPSG:3857 Zoom 13 Image/Format PNG,200,OK,Test 1-1,bin,true,,1305,340,5,5,1088,0,1
1540887893528,963,[/service/] GetMap EPSG:3857 Zoom 13 Image/Format PNG,200,OK,Test 1-2,bin,true,,1305,337,5,5,963,0,1
1540887894361,199,[/service/] GetMap EPSG:3857 Zoom 2 Image/Format JPG,200,OK,Test 1-5,bin,true,,183047,340,5,5,178,0,2
1540887894570,168,[/service/] GetMap EPSG:3857 Zoom 3 Image/Format JPG,200,OK,Test 1-5,bin,true,,158026,340,5,5,146,0,2
1540887894346,839,[/service/] GetMap EPSG:3857 Zoom 14 Image/Format PNG,200,OK,Test 1-3,bin,true,,1305,340,5,5,839,0,2
1540887894501,775,[/service/] GetMap EPSG:3857 Zoom 14 Image/Format PNG,200,OK,Test 1-2,bin,true,,2567,338,5,5,766,0,2
1540887895195,89,[/service/] GetMap EPSG:3857 Zoom 0 Image/Format JPG,200,OK,Test 1-3,bin,true,,42467,341,5,5,73,0,2
1540887894748,547,[/service/] GetMap EPSG:3857 Zoom 4 Image/Format JPG,200,OK,Test 1-5,bin,true,,112451,339,5,5,525,0,1
1540887894447,882,[/service/] GetMap EPSG:3857 Zoom 14 Image/Format PNG,200,OK,Test 1-1,bin,true,,1305,339,5,5,882,0,1
1540887895290,105,[/service/] GetMap EPSG:3857 Zoom 0 Image/Format JPG,200,OK,Test 1-2,bin,true,,43072,342,5,5,96,0,1
1540887895340,98,[/service/] GetMap EPSG:3857 Zoom 0 Image/Format JPG,200,OK,Test 1-1,bin,true,,42081,342,5,5,88,0,1
1540887895299,199,[/service/] GetMap EPSG:3857 Zoom 1 Image/Format JPG,200,OK,Test 1-3,bin,true,,132042,341,5,5,168,0,1
1540887894392,1112,[/service/] GetMap EPSG:3857 Zoom 2 Image/Format JPG,200,OK,Test 1-4,bin,true,,182542,340,5,5,1082,0,1
1540887895404,185,[/service/] GetMap EPSG:3857 Zoom 1 Image/Format JPG,200,OK,Test 1-2,bin,true,,149401,340,5,5,167,0,1
1540887895447,197,[/service/] GetMap EPSG:3857 Zoom 1 Image/Format JPG,200,OK,Test 1-1,bin,true,,132655,339,5,5,180,0,1
1540887895510,184,[/service/] GetMap EPSG:3857 Zoom 2 Image/Format JPG,200,OK,Test 1-3,bin,true,,180600,339,5,5,155,0,1
1540887895515,268,[/service/] GetMap EPSG:3857 Zoom 3 Image/Format JPG,200,OK,Test 1-4,bin,true,,160479,340,5,5,250,0,1
1540887895600,254,[/service/] GetMap EPSG:3857 Zoom 2 Image/Format JPG,200,OK,Test 1-2,bin,true,,183711,340,5,5,228,0,2
1540887895654,236,[/service/] GetMap EPSG:3857 Zoom 2 Image/Format JPG,200,OK,Test 1-1,bin,true,,185239,339,5,5,215,0,2
1540887895704,233,[/service/] GetMap EPSG:3857 Zoom 3 Image/Format JPG,200,OK,Test 1-3,bin,true,,156913,339,5,5,204,0,1
1540887895864,242,[/service/] GetMap EPSG:3857 Zoom 3 Image/Format JPG,200,OK,Test 1-2,bin,true,,159858,338,5,5,242,0,1
1540887895306,838,[/service/] GetMap EPSG:3857 Zoom 5 Image/Format JPG,200,OK,Test 1-5,bin,true,,63305,341,5,5,810,0,1
1540887896117,110,[/service/] GetMap EPSG:3857 Zoom 4 Image/Format JPG,200,OK,Test 1-2,bin,true,,98230,339,5,5,96,0,1
1540887895947,547,[/service/] GetMap EPSG:3857 Zoom 4 Image/Format JPG,200,OK,Test 1-3,bin,true,,131631,339,5,5,526,0,2
1540887896154,664,[/service/] GetMap EPSG:3857 Zoom 6 Image/Format JPG,200,OK,Test 1-5,bin,true,,41008,340,5,5,655,0,2
1540887895903,1086,[/service/] GetMap EPSG:3857 Zoom 3 Image/Format JPG,200,OK,Test 1-1,bin,true,,154831,338,5,5,1067,0,1
1540887896998,171,[/service/] GetMap EPSG:3857 Zoom 4 Image/Format JPG,200,OK,Test 1-1,bin,true,,111618,340,5,5,171,0,1
1540887895793,1434,[/service/] GetMap EPSG:3857 Zoom 4 Image/Format JPG,200,OK,Test 1-4,bin,true,,118798,339,5,5,1416,0,1
1540887896505,863,[/service/] GetMap EPSG:3857 Zoom 5 Image/Format JPG,200,OK,Test 1-3,bin,true,,66713,339,5,5,863,0,1
1540887897237,171,[/service/] GetMap EPSG:3857 Zoom 5 Image/Format JPG,200,OK,Test 1-4,bin,true,,77978,339,5,5,144,0,1
1540887896236,1178,[/service/] GetMap EPSG:3857 Zoom 5 Image/Format JPG,200,OK,Test 1-2,bin,true,,53927,340,5,5,1165,0,2
1540887897377,147,[/service/] GetMap EPSG:3857 Zoom 6 Image/Format JPG,200,OK,Test 1-3,bin,true,,32637,341,5,5,138,0,2
1540887896828,710,[/service/] GetMap EPSG:3857 Zoom 7 Image/Format JPG,200,OK,Test 1-5,bin,true,,21047,343,5,5,697,0,2
1540887897181,749,[/service/] GetMap EPSG:3857 Zoom 5 Image/Format JPG,200,OK,Test 1-1,bin,true,,72595,339,5,5,734,0,1
1540887897419,698,[/service/] GetMap EPSG:3857 Zoom 6 Image/Format JPG,200,OK,Test 1-4,bin,true,,31678,339,5,5,674,0,2
1540887897424,1200,[/service/] GetMap EPSG:3857 Zoom 6 Image/Format JPG,200,OK,Test 1-2,bin,true,,34204,339,5,5,1191,0,2
1540887897536,1200,[/service/] GetMap EPSG:3857 Zoom 7 Image/Format JPG,200,OK,Test 1-3,bin,true,,21795,341,5,5,1191,0,1
1540887897547,1365,[/service/] GetMap EPSG:3857 Zoom 8 Image/Format JPG,200,OK,Test 1-5,bin,true,,17919,341,5,5,1357,0,1
1540887897938,995,[/service/] GetMap EPSG:3857 Zoom 6 Image/Format JPG,200,OK,Test 1-1,bin,true,,35436,341,5,5,984,0,2
1540887898126,1914,[/service/] GetMap EPSG:3857 Zoom 7 Image/Format JPG,200,OK,Test 1-4,bin,true,,22594,339,5,5,1905,0,2
1540887898633,1733,[/service/] GetMap EPSG:3857 Zoom 7 Image/Format JPG,200,OK,Test 1-2,bin,true,,29942,341,5,5,1726,0,1
1540887898745,1816,[/service/] GetMap EPSG:3857 Zoom 8 Image/Format JPG,200,OK,Test 1-3,bin,true,,13328,339,5,5,1808,0,2
1540887898922,1791,[/service/] GetMap EPSG:3857 Zoom 9 Image/Format JPG,200,OK,Test 1-5,bin,true,,8397,341,5,5,1785,0,1
1540887900048,955,[/service/] GetMap EPSG:3857 Zoom 8 Image/Format JPG,200,OK,Test 1-4,bin,true,,8465,339,5,5,950,0,1
1540887898942,2270,[/service/] GetMap EPSG:3857 Zoom 7 Image/Format JPG,200,OK,Test 1-1,bin,true,,27025,340,5,5,2262,0,2
1540887900375,1459,[/service/] GetMap EPSG:3857 Zoom 8 Image/Format JPG,200,OK,Test 1-2,bin,true,,16254,339,5,5,1451,0,1
1540887901013,855,[/service/] GetMap EPSG:3857 Zoom 9 Image/Format JPG,200,OK,Test 1-4,bin,true,,10183,339,5,5,847,0,1
1540887900569,1439,[/service/] GetMap EPSG:3857 Zoom 9 Image/Format JPG,200,OK,Test 1-3,bin,true,,9975,341,5,5,1432,0,2
1540887900721,1389,[/service/] GetMap EPSG:3857 Zoom 10 Image/Format JPG,200,OK,Test 1-5,bin,true,,7582,337,5,5,1383,0,1
1540887901221,1290,[/service/] GetMap EPSG:3857 Zoom 8 Image/Format JPG,200,OK,Test 1-1,bin,true,,12406,339,5,5,1289,0,1
1540887901846,988,[/service/] GetMap EPSG:3857 Zoom 9 Image/Format JPG,200,OK,Test 1-2,bin,true,,10878,339,5,5,980,0,2
1540887902018,857,[/service/] GetMap EPSG:3857 Zoom 10 Image/Format JPG,200,OK,Test 1-3,bin,true,,7054,339,5,5,857,0,1
1540887901877,1264,[/service/] GetMap EPSG:3857 Zoom 10 Image/Format JPG,200,OK,Test 1-4,bin,true,,5996,341,5,5,1264,0,2
1540887902120,1085,[/service/] GetMap EPSG:3857 Zoom 11 Image/Format JPG,200,OK,Test 1-5,bin,true,,4915,339,5,5,1082,0,1
1540887902520,864,[/service/] GetMap EPSG:3857 Zoom 9 Image/Format JPG,200,OK,Test 1-1,bin,true,,9705,339,5,5,856,0,1
1540887902843,572,[/service/] GetMap EPSG:3857 Zoom 10 Image/Format JPG,200,OK,Test 1-2,bin,true,,6952,339,5,5,565,0,1
1540887903213,902,[/service/] GetMap EPSG:3857 Zoom 12 Image/Format JPG,200,OK,Test 1-5,bin,true,,4915,339,5,5,899,0,2
1540887902886,1236,[/service/] GetMap EPSG:3857 Zoom 11 Image/Format JPG,200,OK,Test 1-3,bin,true,,4915,340,5,5,1233,0,1
1540887903448,777,[/service/] GetMap EPSG:3857 Zoom 11 Image/Format JPG,200,OK,Test 1-2,bin,true,,5566,341,5,5,770,0,1
1540887903150,1100,[/service/] GetMap EPSG:3857 Zoom 11 Image/Format JPG,200,OK,Test 1-4,bin,true,,4915,341,5,5,1100,0,2
1540887903395,944,[/service/] GetMap EPSG:3857 Zoom 10 Image/Format JPG,200,OK,Test 1-1,bin,true,,12381,339,5,5,936,0,2
1540887904128,904,[/service/] GetMap EPSG:3857 Zoom 13 Image/Format JPG,200,OK,Test 1-5,bin,true,,4915,338,5,5,904,0,1
1540887904234,904,[/service/] GetMap EPSG:3857 Zoom 12 Image/Format JPG,200,OK,Test 1-2,bin,true,,4915,340,5,5,904,0,1
1540887904132,1048,[/service/] GetMap EPSG:3857 Zoom 12 Image/Format JPG,200,OK,Test 1-3,bin,true,,4915,339,5,5,1046,0,1
1540887904259,974,[/service/] GetMap EPSG:3857 Zoom 12 Image/Format JPG,200,OK,Test 1-4,bin,true,,5229,341,5,5,967,0,1
1540887904348,907,[/service/] GetMap EPSG:3857 Zoom 11 Image/Format JPG,200,OK,Test 1-1,bin,true,,5467,339,5,5,901,0,1
1540887905040,692,[/service/] GetMap EPSG:3857 Zoom 14 Image/Format JPG,200,OK,Test 1-5,bin,true,,4915,339,5,5,689,0,2
1540887905241,498,[/service/] GetMap EPSG:3857 Zoom 13 Image/Format JPG,200,OK,Test 1-4,bin,true,,4915,339,5,5,496,0,2
1540887905189,610,[/service/] GetMap EPSG:3857 Zoom 13 Image/Format JPG,200,OK,Test 1-3,bin,true,,4915,338,5,5,607,0,1
1540887905147,656,[/service/] GetMap EPSG:3857 Zoom 13 Image/Format JPG,200,OK,Test 1-2,bin,true,,5444,339,5,5,648,0,2
1540887905733,279,[/service/] GetCapabilities KVP 1.3.0,200,OK,Test 1-5,text,true,,4945,179,5,5,276,0,2
1540887906044,173,[/service/] GetMap EPSG:3857 Zoom 0 Image/Format PNG,200,OK,Test 1-5,bin,true,,39873,340,5,5,165,0,1
1540887905264,1170,[/service/] GetMap EPSG:3857 Zoom 12 Image/Format JPG,200,OK,Test 1-1,bin,true,,4915,340,5,5,1170,0,1
1540887906226,242,[/service/] GetMap EPSG:3857 Zoom 1 Image/Format PNG,200,OK,Test 1-5,bin,true,,146527,337,5,5,214,0,2
1540887905809,796,[/service/] GetMap EPSG:3857 Zoom 14 Image/Format JPG,200,OK,Test 1-3,bin,true,,4915,341,5,5,793,0,2
1540887906476,202,[/service/] GetMap EPSG:3857 Zoom 2 Image/Format PNG,200,OK,Test 1-5,bin,true,,155638,338,5,5,181,0,2
1540887906606,143,[/service/] GetCapabilities KVP 1.3.0,200,OK,Test 1-3,text,true,,4945,179,5,5,140,0,1
